 #BLOK001# 3DCUBUK PROBLEMI
   0.   1.   0.    .0000000000    0    2    1   12    0    1
 #BLOK003# R1    R2    R3    R4  H  Alfa1 Alfa2 Tur
    3    1    5    1    2    1
       .0060000000       .0150000000       .0000000000       .0000000000         .0450000000        8.4602271183         .0000000000        4.00000     240.0
 #BLOK004# NOD X  Y  Z  ACI Ux  Uy  Uz  Dx  Dy  Dz  Tx Ty  Tz Mx  My  Mz  IBIT
  18.        -.0017400909         .0081864841         .0019432804     1.780235837034216000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  19.        -.0026258719         .0080816027         .0020760179     1.884955592153875000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  20.        -.0035078493         .0078787586         .0022106949     1.989675347273535000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  21.        -.0043750000         .0075777223         .0023472937     2.094395102393195000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  22.        -.0052162267         .0071795202         .0024857965     2.199114857512855000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  23.        -.0060205026         .0066864456         .0026261855     2.303834612632515000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  24.        -.0067770163         .0061020529         .0027684426     2.408554367752175000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  25.        -.0074753170         .0054311357         .0029125498     2.513274122871835000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  26.        -.0081054565         .0046796875         .0030584892     2.617993877991494000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  27.        -.0086581271         .0038548465         .0032062423     2.722713633111154000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  28.        -.0091247929         .0029648249         .0033557912     2.827433388230814000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  29.        -.0094978132         .0020188225         .0035071173     2.932153143350474000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  30.        -.0097705560         .0010269268         .0036602025     3.036872898470134000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  31.        -.0099375000         .0000000000         .0038150283     3.141592653589794000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  32.        -.0099943235        -.0010504457         .0039715763     3.246312408709454000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  33.        -.0099379796        -.0021123828         .0041298280     3.351032163829114000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  34.        -.0097667560        -.0031734114         .0042897649     3.455751918948774000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  35.        -.0094803180        -.0042209095         .0044513683     3.560471674068434000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  36.        -.0090797351        -.0052421875         .0046146198     3.665191429188094000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  37.        -.0085674900        -.0062246458         .0047795006     3.769911184307754000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  38.        -.0079474694        -.0071559336         .0049459921     3.874630939427413000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  39.        -.0072249377        -.0080241063         .0051140756     3.979350694547073000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  40.        -.0064064919        -.0088177796         .0052837324     4.084070449666733000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  41.        -.0055000000        -.0095262794         .0054549436     4.188790204786392000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  42.        -.0045145225        -.0101397836         .0056276905     4.293509959906052000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  43.        -.0034602178        -.0106494553         .0058019543     4.398229715025711000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  44.        -.0023482326        -.0110475658         .0059777162     4.502949470145371000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  45.        -.0011905792        -.0113276044         .0061549572     4.607669225265030000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  46.         .0000000000        -.0114843750         .0063336585     4.712388980384690000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  47.         .0012101783        -.0115140772         .0065138013     4.817108735504349000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  48.         .0024261995        -.0114143712         .0066953665     4.921828490624009000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  49.         .0036340399        -.0111844246         .0068783352     5.026548245743668000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  50.         .0048195750        -.0108249427         .0070626885     5.131268000863328000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  51.         .0059687500        -.0103381783         .0072484075     5.235987755982987000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  52.         .0070677503        -.0097279237         .0074354730     5.340707511102647000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  53.         .0081031716        -.0089994838         .0076238661     5.445427266222306000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  54.         .0090621867        -.0081596295         .0078135678     5.550147021341966000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  55.         .0099327061        -.0072165334         .0080045590     5.654866776461625000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  56.         .0107035327        -.0061796875         .0081968207     5.759586531581284000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  57.         .0113645055        -.0050598038         .0083903338     5.864306286700944000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  58.         .0119066332        -.0038686996         .0085850793     5.969026041820603000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  59.         .0123222144        -.0026191675         .0087810381     6.073745796940263000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  60.         .0126049434        -.0013248329         .0089781910     6.178465552059922000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  61.         .0127500000         .0000000000         .0091765190     6.283185307179582000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  62.         .0127541217         .0013405122         .0093760030     6.387905062299241000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  63.         .0126156587         .0026815410         .0095766237     6.492624817418901000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  64.         .0123346086         .0040077573         .0097783622     6.597344572538560000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  65.         .0119126328         .0053038458         .0099811991     6.702064327658220000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  66.         .0113530518         .0065546875         .0101851155     6.806784082777879000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  67.         .0106608214         .0077455402         .0103900921     6.911503837897539000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  68.         .0098424887         .0088622167         .0105961097     7.016223593017198000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  69.         .0089061284         .0098912576         .0108031492     7.120943348136858000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  70.         .0078612604         .0108200967         .0110111914     7.225663103256517000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  71.         .0067187500         .0116372164         .0112202171     7.330382858376177000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  72.         .0054906905         .0123322927         .0114302071     7.435102613495836000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  73.         .0041902704         .0128963264         .0116411422     7.539822368615496000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  74.         .0028316273         .0133217590         .0118530031     7.644542123735155000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  75.         .0014296881         .0136025732         .0120657708     7.749261878854814000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  76.         .0000000000         .0137343750         .0122794259     7.853981633974474000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  77.        -.0014414475         .0137144569         .0124939492     7.958701389094133000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  78.        -.0028784074         .0135418422         .0127093215     8.063421144213793000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  79.        -.0042945637         .0132173079         .0129255236     8.168140899333453000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  80.        -.0056737220         .0127433882         .0131425362     8.272860654453114000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  81.        -.0070000000         .0121243557         .0133603400     8.377580409572774000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  82.        -.0082580154         .0113661831         .0135789159     8.482300164692434000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  83.        -.0094330687         .0104764842         .0137982445     8.587019919812095000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  84.        -.0105113191         .0094644342         .0140183067     8.691739674931755000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  85.        -.0114799512         .0083406727         .0142390830     8.796459430051415000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  86.        -.0123273304         .0071171875         .0144605544     8.901179185171076000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  87.        -.0130431453         .0058071824         .0146827015     9.005898940290736000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  88.        -.0136185349         .0044249302         .0149055050     9.110618695410397000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  89.        -.0140461995         .0029856119         .0151289456     9.215338450530057000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  90.        -.0143204937         .0015051445         .0153530042     9.320058205649717000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  91.        -.0144375000         .0000000000         .0155776613     9.424777960769378000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  92.        -.0143950829        -.0015129842         .0158028978     9.529497715889038000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  93.        -.0141929217        -.0030167986         .0160286943     9.634217471008698000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  94.        -.0138325226        -.0044944590         .0162550315     9.738937226128359000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  95.        -.0133172089        -.0059292034         .0164818902     9.843656981248019000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  96.        -.0126520899        -.0073046875         .0167092510     9.948376736367679000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  97.        -.0118440088        -.0086051761         .0169370947    10.053096491487340000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  98.        -.0109014701        -.0098157278         .0171654020    10.157816246607000000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  99.        -.0098345471        -.0109223711         .0173941535    10.262536001726660000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 100.        -.0086547705        -.0119122696         .0176233299    10.367255756846320000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 101.        -.0073750000        -.0127738747         .0178529120    10.471975511965980000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 102.        -.0060092797        -.0134970632         .0180828805    10.576695267085640000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 103.        -.0045726790        -.0140732588         .0183132160    10.681415022205300000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 104.        -.0030811213        -.0144955361         .0185438992    10.786134777324960000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 105.        -.0015512024        -.0147587049         .0187749108    10.890854532444620000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 106.         .0000000000        -.0148593750         .0190062316    10.995574287564280000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 107.         .0015551222        -.0147959995         .0192378421    11.100294042683940000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 108.         .0030967147        -.0145688972         .0194697231    11.205013797803600000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 109.         .0046074434        -.0141802527         .0197018553    11.309733552923260000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 110.         .0060702902        -.0136340950         .0199342193    11.414453308042920000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 111.         .0074687500        -.0129362545         .0201667958    11.519173063162590000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 112.         .0087870222        -.0120942984         .0203995656    11.623892818282250000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 113.         .0100101939        -.0111174466         .0206325092    11.728612573401910000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 114.         .0111244136        -.0100164670         .0208656074    11.833332328521570000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 115.         .0121170520        -.0088035536         .0210988409    11.938052083641230000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 116.         .0129768494        -.0074921875         .0213321903    12.042771838760890000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 117.         .0136940464        -.0060969823         .0215656363    12.147491593880550000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 118.         .0142604981        -.0046335167         .0217991596    12.252211349000210000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 119.         .0146697686        -.0031181556         .0220327409    12.356931104119870000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 120.         .0149172069        -.0015678616         .0222663608    12.461650859239530000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 121.         .0150000000         .0000000000         .0225000000    12.566370614359190000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 122.         .0149172069         .0015678616         .0227336392    12.671090369478850000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 123.         .0146697686         .0031181556         .0229672591    12.775810124598510000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 124.         .0142604981         .0046335167         .0232008404    12.880529879718170000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 125.         .0136940464         .0060969823         .0234343637    12.985249634837830000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 126.         .0129768494         .0074921875         .0236678097    13.089969389957490000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 127.         .0121170520         .0088035536         .0239011591    13.194689145077150000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 128.         .0111244136         .0100164670         .0241343926    13.299408900196810000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 129.         .0100101939         .0111174466         .0243674908    13.404128655316470000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 130.         .0087870222         .0120942984         .0246004344    13.508848410436130000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 131.         .0074687500         .0129362545         .0248332042    13.613568165555790000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 132.         .0060702902         .0136340950         .0250657807    13.718287920675450000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 133.         .0046074434         .0141802527         .0252981447    13.823007675795110000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 134.         .0030967147         .0145688972         .0255302769    13.927727430914770000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 135.         .0015551222         .0147959995         .0257621579    14.032447186034430000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 136.         .0000000000         .0148593750         .0259937684    14.137166941154090000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 137.        -.0015512024         .0147587049         .0262250892    14.241886696273750000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 138.        -.0030811213         .0144955361         .0264561008    14.346606451393420000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 139.        -.0045726790         .0140732588         .0266867840    14.451326206513080000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 140.        -.0060092797         .0134970632         .0269171195    14.556045961632740000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 141.        -.0073750000         .0127738747         .0271470880    14.660765716752400000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 142.        -.0086547705         .0119122696         .0273766701    14.765485471872060000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 143.        -.0098345471         .0109223711         .0276058465    14.870205226991720000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 144.        -.0109014701         .0098157278         .0278345980    14.974924982111380000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 145.        -.0118440088         .0086051761         .0280629053    15.079644737231040000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 146.        -.0126520899         .0073046875         .0282907490    15.184364492350700000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 147.        -.0133172089         .0059292034         .0285181098    15.289084247470360000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 148.        -.0138325226         .0044944590         .0287449685    15.393804002590020000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 149.        -.0141929217         .0030167986         .0289713057    15.498523757709680000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 150.        -.0143950829         .0015129842         .0291971022    15.603243512829340000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 151.        -.0144375000         .0000000000         .0294223387    15.707963267949000000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 152.        -.0143204937        -.0015051445         .0296469958    15.812683023068660000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 153.        -.0140461995        -.0029856119         .0298710544    15.917402778188320000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 154.        -.0136185349        -.0044249302         .0300944950    16.022122533307980000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 155.        -.0130431453        -.0058071824         .0303172985    16.126842288427640000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 156.        -.0123273304        -.0071171875         .0305394456    16.231562043547300000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 157.        -.0114799512        -.0083406727         .0307609170    16.336281798666960000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 158.        -.0105113191        -.0094644342         .0309816933    16.441001553786620000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 159.        -.0094330687        -.0104764842         .0312017555    16.545721308906280000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 160.        -.0082580154        -.0113661831         .0314210841    16.650441064025940000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 161.        -.0070000000        -.0121243557         .0316396600    16.755160819145600000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 162.        -.0056737220        -.0127433882         .0318574638    16.859880574265260000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 163.        -.0042945637        -.0132173079         .0320744764    16.964600329384920000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 164.        -.0028784074        -.0135418422         .0322906785    17.069320084504580000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 165.        -.0014414475        -.0137144569         .0325060508    17.174039839624240000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 166.         .0000000000        -.0137343750         .0327205741    17.278759594743900000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 167.         .0014296881        -.0136025732         .0329342292    17.383479349863560000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 168.         .0028316273        -.0133217590         .0331469969    17.488199104983220000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 169.         .0041902704        -.0128963264         .0333588578    17.592918860102880000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 170.         .0054906905        -.0123322927         .0335697929    17.697638615222540000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 171.         .0067187500        -.0116372164         .0337797829    17.802358370342210000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 172.         .0078612604        -.0108200967         .0339888086    17.907078125461870000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 173.         .0089061284        -.0098912576         .0341968508    18.011797880581530000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 174.         .0098424887        -.0088622167         .0344038903    18.116517635701190000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 175.         .0106608214        -.0077455402         .0346099079    18.221237390820850000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 176.         .0113530518        -.0065546875         .0348148845    18.325957145940510000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 177.         .0119126328        -.0053038458         .0350188009    18.430676901060170000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 178.         .0123346086        -.0040077573         .0352216378    18.535396656179830000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 179.         .0126156587        -.0026815410         .0354233763    18.640116411299490000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 180.         .0127541217        -.0013405122         .0356239970    18.744836166419150000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 181.         .0127500000         .0000000000         .0358234810    18.849555921538810000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 182.         .0126049434         .0013248329         .0360218090    18.954275676658470000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 183.         .0123222144         .0026191675         .0362189619    19.058995431778130000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 184.         .0119066332         .0038686996         .0364149207    19.163715186897790000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 185.         .0113645055         .0050598038         .0366096662    19.268434942017450000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 186.         .0107035327         .0061796875         .0368031793    19.373154697137110000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 187.         .0099327061         .0072165334         .0369954410    19.477874452256770000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 188.         .0090621867         .0081596295         .0371864322    19.582594207376430000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 189.         .0081031716         .0089994838         .0373761339    19.687313962496090000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 190.         .0070677503         .0097279237         .0375645270    19.792033717615750000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 191.         .0059687500         .0103381783         .0377515925    19.896753472735410000   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
