
  MOD SAYISI  MOD DEGERI

    1      485.75263

  DGMNO                DUGUM NOKTASI KOORDINATLARI                GUNCELLENMIS DUGUM NOKTASI KOORDINATLARI

    1       0.00900000       0.00000000       0.00000000       0.00900000       0.00000000       0.00000000
    2       0.00904973       0.00095117       0.00013111       0.00904973       0.00095117       0.00013111
    3       0.00899733       0.00191244       0.00026363       0.00899733       0.00191244       0.00026363
    4       0.00884126       0.00287270       0.00039754       0.00884126       0.00287270       0.00039754
    5       0.00858124       0.00382061       0.00053284       0.00858124       0.00382061       0.00053284
    6       0.00821822       0.00474479       0.00066952       0.00821822       0.00474479       0.00066952
    7       0.00775443       0.00563392       0.00080756       0.00775443       0.00563392       0.00080756
    8       0.00719333       0.00647691       0.00094695       0.00719333       0.00647691       0.00094695
    9       0.00653964       0.00726300       0.00108769       0.00653964       0.00726300       0.00108769
   10       0.00579924       0.00798196       0.00122975       0.00579924       0.00798196       0.00122975
   11       0.00497917       0.00862417       0.00137313       0.00497917       0.00862417       0.00137313
   12       0.00408753       0.00918075       0.00151781       0.00408753       0.00918075       0.00151781
   13       0.00313343       0.00964371       0.00166379       0.00313343       0.00964371       0.00166379
   14       0.00212685       0.01000604       0.00181105       0.00212685       0.01000604       0.00181105
   15       0.00107856       0.01026181       0.00195958       0.00107856       0.01026181       0.00195958
   16       0.00000000       0.01040625       0.00210937       0.00000000       0.01040625       0.00210937
   17      -0.00109685       0.01043585       0.00226041      -0.00109685       0.01043585       0.00226041
   18      -0.00219962       0.01034839       0.00241268      -0.00219962       0.01034839       0.00241268
   19      -0.00329567       0.01014302       0.00256618      -0.00329567       0.01014302       0.00256618
   20      -0.00437225       0.00982023       0.00272089      -0.00437225       0.00982023       0.00272089
   21      -0.00541667       0.00938194       0.00287680      -0.00541667       0.00938194       0.00287680
   22      -0.00641641       0.00883143       0.00303390      -0.00641641       0.00883143       0.00303390
   23      -0.00735932       0.00817335       0.00319218      -0.00735932       0.00817335       0.00319218
   24      -0.00823374       0.00741369       0.00335162      -0.00823374       0.00741369       0.00335162
   25      -0.00902863       0.00655968       0.00351222      -0.00902863       0.00655968       0.00351222
   26      -0.00973376       0.00561979       0.00367396      -0.00973376       0.00561979       0.00367396
   27      -0.01033981       0.00460358       0.00383683      -0.01033981       0.00460358       0.00383683
